state,date,sex,age,ethnicity,population
Pahang,1/1/2025,female,5-9,chinese,6.3
Pahang,1/1/2025,female,5-9,indian,1.8
Pahang,1/1/2025,female,5-9,other_citizen,0.4
Pahang,1/1/2025,female,5-9,other_noncitizen,0.2
Pahang,1/1/2025,female,10-14,bumi_malay,52
Pahang,1/1/2025,female,10-14,bumi_other,3.9
Pahang,1/1/2025,female,10-14,chinese,9.7
Pahang,1/1/2025,female,10-14,indian,2.3
Pahang,1/1/2025,female,10-14,other_citizen,0.2
Pahang,1/1/2025,female,10-14,other_noncitizen,0.2
Pahang,1/1/2025,female,15-19,bumi_malay,51.1
Pahang,1/1/2025,female,15-19,bumi_other,3.8
Pahang,1/1/2025,female,15-19,chinese,12.4
Pahang,1/1/2025,female,15-19,indian,2.5
Pahang,1/1/2025,female,15-19,other_citizen,0.3
Pahang,1/1/2025,female,15-19,other_noncitizen,0.2
Pahang,1/1/2025,female,20-24,bumi_malay,55.7
Pahang,1/1/2025,female,20-24,bumi_other,4.8
Pahang,1/1/2025,female,20-24,chinese,10.3
Pahang,1/1/2025,female,20-24,indian,2.8
Pahang,1/1/2025,female,20-24,other_citizen,0.3
Pahang,1/1/2025,female,20-24,other_noncitizen,0.5
Pahang,1/1/2025,female,25-29,bumi_malay,42.1
Pahang,1/1/2025,female,25-29,bumi_other,4.3
Pahang,1/1/2025,female,25-29,chinese,5.9
Pahang,1/1/2025,female,25-29,indian,2.1
Pahang,1/1/2025,female,25-29,other_citizen,0.3
Pahang,1/1/2025,female,25-29,other_noncitizen,1
Pahang,1/1/2025,female,30-34,bumi_malay,38.2
Pahang,1/1/2025,female,30-34,bumi_other,4.1
Pahang,1/1/2025,female,30-34,chinese,6.2
Pahang,1/1/2025,female,30-34,indian,1.8
Pahang,1/1/2025,female,30-34,other_citizen,0.3
Pahang,1/1/2025,female,30-34,other_noncitizen,1.7
Pahang,1/1/2025,female,35-39,bumi_malay,43.5
Pahang,1/1/2025,female,35-39,bumi_other,3.9
Pahang,1/1/2025,female,35-39,chinese,7
Pahang,1/1/2025,female,35-39,indian,1.9
Pahang,1/1/2025,female,35-39,other_citizen,0.3
Pahang,1/1/2025,female,35-39,other_noncitizen,1.9
Pahang,1/1/2025,female,40-44,bumi_malay,45.1
Pahang,1/1/2025,female,40-44,bumi_other,3
Pahang,1/1/2025,female,40-44,chinese,7.8
Pahang,1/1/2025,female,40-44,indian,2.1
Pahang,1/1/2025,female,40-44,other_citizen,0.3
Pahang,1/1/2025,female,40-44,other_noncitizen,2
Pahang,1/1/2025,female,45-49,bumi_malay,40.1
Pahang,1/1/2025,female,45-49,bumi_other,2.5
Pahang,1/1/2025,female,45-49,chinese,9.1
Pahang,1/1/2025,female,45-49,indian,2.2
Pahang,1/1/2025,female,45-49,other_citizen,0.3
Pahang,1/1/2025,female,45-49,other_noncitizen,1.3
Pahang,1/1/2025,female,50-54,bumi_malay,29.3
Pahang,1/1/2025,female,50-54,bumi_other,1.9
Pahang,1/1/2025,female,50-54,chinese,6.9
Pahang,1/1/2025,female,50-54,indian,1.7
Pahang,1/1/2025,female,50-54,other_citizen,0.2
Pahang,1/1/2025,female,50-54,other_noncitizen,0.9
Pahang,1/1/2025,female,55-59,bumi_malay,23.6
Pahang,1/1/2025,female,55-59,bumi_other,1.4
Pahang,1/1/2025,female,55-59,chinese,5.7
Pahang,1/1/2025,female,55-59,indian,1.2
Pahang,1/1/2025,female,55-59,other_citizen,0.2
Pahang,1/1/2025,female,55-59,other_noncitizen,0.6
Pahang,1/1/2025,female,60-64,bumi_malay,22.5
Pahang,1/1/2025,female,60-64,bumi_other,1.2
Pahang,1/1/2025,female,60-64,chinese,5.7
Pahang,1/1/2025,female,60-64,indian,1.3
Pahang,1/1/2025,female,60-64,other_citizen,0.1
Pahang,1/1/2025,female,60-64,other_noncitizen,0.3
Pahang,1/1/2025,female,65-69,bumi_malay,16.6
Pahang,1/1/2025,female,65-69,bumi_other,0.8
Pahang,1/1/2025,female,65-69,chinese,4.2
Pahang,1/1/2025,female,65-69,indian,1
Pahang,1/1/2025,female,65-69,other_citizen,0.1
Pahang,1/1/2025,female,65-69,other_noncitizen,0.1
Pahang,1/1/2025,female,70-74,bumi_malay,13.2
Pahang,1/1/2025,female,70-74,bumi_other,0.8
Pahang,1/1/2025,female,70-74,chinese,2.1
Pahang,1/1/2025,female,70-74,indian,0.6
Pahang,1/1/2025,female,70-74,other_citizen,0
Pahang,1/1/2025,female,70-74,other_noncitizen,0.1
Pahang,1/1/2025,female,75-79,bumi_malay,9.1
Pahang,1/1/2025,female,75-79,bumi_other,0.7
Pahang,1/1/2025,female,75-79,chinese,2
Pahang,1/1/2025,female,75-79,indian,0.5
Pahang,1/1/2025,female,75-79,other_citizen,0
Pahang,1/1/2025,female,75-79,other_noncitizen,0
Pahang,1/1/2025,female,80-84,bumi_malay,3.8
Pahang,1/1/2025,female,80-84,bumi_other,0.5
Pahang,1/1/2025,female,80-84,chinese,0.7
Pahang,1/1/2025,female,80-84,indian,0.2
Pahang,1/1/2025,female,80-84,other_citizen,0
Pahang,1/1/2025,female,80-84,other_noncitizen,0
Pahang,1/1/2025,female,85+,bumi_malay,3.5
Pahang,1/1/2025,female,85+,bumi_other,0.6
Pahang,1/1/2025,female,85+,chinese,0.1
Pahang,1/1/2025,female,85+,indian,0.2
Pahang,1/1/2025,female,85+,other_citizen,0.1
Pahang,1/1/2025,female,85+,other_noncitizen,0
Pahang,1/1/2025,male,0-4,bumi_malay,49.1
Pahang,1/1/2025,male,0-4,bumi_other,4.9
Pahang,1/1/2025,male,0-4,chinese,3.4
Pahang,1/1/2025,male,0-4,indian,1.2
Pahang,1/1/2025,male,0-4,other_citizen,0.4
Pahang,1/1/2025,male,0-4,other_noncitizen,0.4
Pahang,1/1/2025,male,5-9,bumi_malay,55.2
Pahang,1/1/2025,male,5-9,bumi_other,4.1
Pahang,1/1/2025,male,5-9,chinese,6.8
Pahang,1/1/2025,male,5-9,indian,1.5
Pahang,1/1/2025,male,5-9,other_citizen,0.3
Pahang,1/1/2025,male,5-9,other_noncitizen,0.3
Pahang,1/1/2025,male,10-14,bumi_malay,54.1
Pahang,1/1/2025,male,10-14,bumi_other,4.5
Pahang,1/1/2025,male,10-14,chinese,9.8
Pahang,1/1/2025,male,10-14,indian,2.3
Pahang,1/1/2025,male,10-14,other_citizen,0.3
Pahang,1/1/2025,male,10-14,other_noncitizen,0.4
Pahang,1/1/2025,male,15-19,bumi_malay,55.7
Pahang,1/1/2025,male,15-19,bumi_other,4.4
Pahang,1/1/2025,male,15-19,chinese,14.3
Pahang,1/1/2025,male,15-19,indian,3.1
Pahang,1/1/2025,male,15-19,other_citizen,0.2
Pahang,1/1/2025,male,15-19,other_noncitizen,0.5
Pahang,1/1/2025,male,20-24,bumi_malay,60.7
Pahang,1/1/2025,male,20-24,bumi_other,4.7
Pahang,1/1/2025,male,20-24,chinese,13.4
Pahang,1/1/2025,male,20-24,indian,3
Pahang,1/1/2025,male,20-24,other_citizen,0.3
Pahang,1/1/2025,male,20-24,other_noncitizen,8.4
Pahang,1/1/2025,male,25-29,bumi_malay,44.6
Pahang,1/1/2025,male,25-29,bumi_other,4.8
Pahang,1/1/2025,male,25-29,chinese,7.2
Pahang,1/1/2025,male,25-29,indian,2.4
Pahang,1/1/2025,male,25-29,other_citizen,0.4
Pahang,1/1/2025,male,25-29,other_noncitizen,20.1
Pahang,1/1/2025,male,30-34,bumi_malay,40.1
Pahang,1/1/2025,male,30-34,bumi_other,4.3
Pahang,1/1/2025,male,30-34,chinese,6.3
Pahang,1/1/2025,male,30-34,indian,2
Pahang,1/1/2025,male,30-34,other_citizen,0.7
Pahang,1/1/2025,male,30-34,other_noncitizen,22.1
Pahang,1/1/2025,male,35-39,bumi_malay,43.8
Pahang,1/1/2025,male,35-39,bumi_other,3.7
Pahang,1/1/2025,male,35-39,chinese,7.1
Pahang,1/1/2025,male,35-39,indian,2
Pahang,1/1/2025,male,35-39,other_citizen,0.7
Pahang,1/1/2025,male,35-39,other_noncitizen,17.6
Pahang,1/1/2025,male,40-44,bumi_malay,47.4
Pahang,1/1/2025,male,40-44,bumi_other,3.3
Pahang,1/1/2025,male,40-44,chinese,8.3
Pahang,1/1/2025,male,40-44,indian,2.3
Pahang,1/1/2025,male,40-44,other_citizen,0.7
Pahang,1/1/2025,male,40-44,other_noncitizen,11.3
Pahang,1/1/2025,male,45-49,bumi_malay,38.7
Pahang,1/1/2025,male,45-49,bumi_other,2.6
Pahang,1/1/2025,male,45-49,chinese,7.7
Pahang,1/1/2025,male,45-49,indian,2.1
Pahang,1/1/2025,male,45-49,other_citizen,0.5
Pahang,1/1/2025,male,45-49,other_noncitizen,5.4
Pahang,1/1/2025,male,50-54,bumi_malay,29.9
Pahang,1/1/2025,male,50-54,bumi_other,2.1
Pahang,1/1/2025,male,50-54,chinese,7.6
Pahang,1/1/2025,male,50-54,indian,1.7
Pahang,1/1/2025,male,50-54,other_citizen,0.4
Pahang,1/1/2025,male,50-54,other_noncitizen,2.1
Pahang,1/1/2025,male,55-59,bumi_malay,23.2
Pahang,1/1/2025,male,55-59,bumi_other,1.4
Pahang,1/1/2025,male,55-59,chinese,6.4
Pahang,1/1/2025,male,55-59,indian,1.3
Pahang,1/1/2025,male,55-59,other_citizen,0.2
Pahang,1/1/2025,male,55-59,other_noncitizen,1.1
Pahang,1/1/2025,male,60-64,bumi_malay,21.5
Pahang,1/1/2025,male,60-64,bumi_other,1.2
Pahang,1/1/2025,male,60-64,chinese,6.3
Pahang,1/1/2025,male,60-64,indian,1.2
Pahang,1/1/2025,male,60-64,other_citizen,0.2
Pahang,1/1/2025,male,60-64,other_noncitizen,0.6
Pahang,1/1/2025,male,65-69,bumi_malay,15
Pahang,1/1/2025,male,65-69,bumi_other,0.7
Pahang,1/1/2025,male,65-69,chinese,4.3
Pahang,1/1/2025,male,65-69,indian,0.8
Pahang,1/1/2025,male,65-69,other_citizen,0.1
Pahang,1/1/2025,male,65-69,other_noncitizen,0.1
Pahang,1/1/2025,male,70-74,bumi_malay,12
Pahang,1/1/2025,male,70-74,bumi_other,1
Pahang,1/1/2025,male,70-74,chinese,2.2
Pahang,1/1/2025,male,70-74,indian,0.6
Pahang,1/1/2025,male,70-74,other_citizen,0.1
Pahang,1/1/2025,male,70-74,other_noncitizen,0.1
Pahang,1/1/2025,male,75-79,bumi_malay,8.4
Pahang,1/1/2025,male,75-79,bumi_other,0.6
Pahang,1/1/2025,male,75-79,chinese,1.5
Pahang,1/1/2025,male,75-79,indian,0.4
Pahang,1/1/2025,male,75-79,other_citizen,0
Pahang,1/1/2025,male,75-79,other_noncitizen,0
Pahang,1/1/2025,male,80-84,bumi_malay,3.4
Pahang,1/1/2025,male,80-84,bumi_other,0.3
Pahang,1/1/2025,male,80-84,chinese,0.7
Pahang,1/1/2025,male,80-84,indian,0.3
Pahang,1/1/2025,male,80-84,other_citizen,0
Pahang,1/1/2025,male,80-84,other_noncitizen,0
Pahang,1/1/2025,male,85+,bumi_malay,3.8
Pahang,1/1/2025,male,85+,bumi_other,0.9
Pahang,1/1/2025,male,85+,chinese,0.3
Pahang,1/1/2025,male,85+,indian,0.2
Pahang,1/1/2025,male,85+,other_citizen,0
Pahang,1/1/2025,male,85+,other_noncitizen,0.1
Perak,1/1/2025,both,0-4,bumi_malay,110
Perak,1/1/2025,both,0-4,bumi_other,5.8
Perak,1/1/2025,both,0-4,chinese,16.9
Perak,1/1/2025,both,0-4,indian,11.9
Perak,1/1/2025,both,0-4,other_citizen,0.6
Perak,1/1/2025,both,0-4,other_noncitizen,0.9
Perak,1/1/2025,both,5-9,bumi_malay,114.3
Perak,1/1/2025,both,5-9,bumi_other,6.2
Perak,1/1/2025,both,5-9,chinese,34.1
Perak,1/1/2025,both,5-9,indian,14.9
Perak,1/1/2025,both,5-9,other_citizen,0.7
Perak,1/1/2025,both,5-9,other_noncitizen,0.9
Perak,1/1/2025,both,10-14,bumi_malay,135.6
Perak,1/1/2025,both,10-14,bumi_other,7
Perak,1/1/2025,both,10-14,chinese,45.9
Perak,1/1/2025,both,10-14,indian,21
Perak,1/1/2025,both,10-14,other_citizen,0.8
Perak,1/1/2025,both,10-14,other_noncitizen,0.6
Perak,1/1/2025,both,15-19,bumi_malay,122.2
Perak,1/1/2025,both,15-19,bumi_other,7.2
Perak,1/1/2025,both,15-19,chinese,45.9
Perak,1/1/2025,both,15-19,indian,22
Perak,1/1/2025,both,15-19,other_citizen,0.7
Perak,1/1/2025,both,15-19,other_noncitizen,1.1
Perak,1/1/2025,both,20-24,bumi_malay,135
Perak,1/1/2025,both,20-24,bumi_other,7
Perak,1/1/2025,both,20-24,chinese,52.9
Perak,1/1/2025,both,20-24,indian,25.6
Perak,1/1/2025,both,20-24,other_citizen,0.7
Perak,1/1/2025,both,20-24,other_noncitizen,21.7
Perak,1/1/2025,both,25-29,bumi_malay,126
Perak,1/1/2025,both,25-29,bumi_other,9.9
Perak,1/1/2025,both,25-29,chinese,42.8
Perak,1/1/2025,both,25-29,indian,21.4
Perak,1/1/2025,both,25-29,other_citizen,1
Perak,1/1/2025,both,25-29,other_noncitizen,34.4
Perak,1/1/2025,both,30-34,bumi_malay,99.1
Perak,1/1/2025,both,30-34,bumi_other,6.9
Perak,1/1/2025,both,30-34,chinese,32.3
Perak,1/1/2025,both,30-34,indian,19
Perak,1/1/2025,both,30-34,other_citizen,0.9
Perak,1/1/2025,both,30-34,other_noncitizen,35
Perak,1/1/2025,both,35-39,bumi_malay,100.5
Perak,1/1/2025,both,35-39,bumi_other,6.1
Perak,1/1/2025,both,35-39,chinese,33.7
Perak,1/1/2025,both,35-39,indian,18.6
Perak,1/1/2025,both,35-39,other_citizen,1
Perak,1/1/2025,both,35-39,other_noncitizen,27.9
Perak,1/1/2025,both,40-44,bumi_malay,100.8
Perak,1/1/2025,both,40-44,bumi_other,5.3
Perak,1/1/2025,both,40-44,chinese,40.3
Perak,1/1/2025,both,40-44,indian,19.8
Perak,1/1/2025,both,40-44,other_citizen,0.9
Perak,1/1/2025,both,40-44,other_noncitizen,19.7
Perak,1/1/2025,both,45-49,bumi_malay,82
Perak,1/1/2025,both,45-49,bumi_other,3.8
Perak,1/1/2025,both,45-49,chinese,42.3
Perak,1/1/2025,both,45-49,indian,19.9
Perak,1/1/2025,both,45-49,other_citizen,0.9
Perak,1/1/2025,both,45-49,other_noncitizen,9.3
Perak,1/1/2025,both,50-54,bumi_malay,64.4
Perak,1/1/2025,both,50-54,bumi_other,3.1
Perak,1/1/2025,both,50-54,chinese,40.4
Perak,1/1/2025,both,50-54,indian,15
Perak,1/1/2025,both,50-54,other_citizen,0.7
Perak,1/1/2025,both,50-54,other_noncitizen,3.8
Perak,1/1/2025,both,55-59,bumi_malay,61.3
Perak,1/1/2025,both,55-59,bumi_other,2.8
Perak,1/1/2025,both,55-59,chinese,40.3
Perak,1/1/2025,both,55-59,indian,14.3
Perak,1/1/2025,both,55-59,other_citizen,0.6
Perak,1/1/2025,both,55-59,other_noncitizen,1.5
Perak,1/1/2025,both,60-64,bumi_malay,63.7
Perak,1/1/2025,both,60-64,bumi_other,2.1
Perak,1/1/2025,both,60-64,chinese,46
Perak,1/1/2025,both,60-64,indian,15.6
Perak,1/1/2025,both,60-64,other_citizen,0.5
Perak,1/1/2025,both,60-64,other_noncitizen,0.9
Perak,1/1/2025,both,65-69,bumi_malay,48.4
Perak,1/1/2025,both,65-69,bumi_other,1.5
Perak,1/1/2025,both,65-69,chinese,37.3
Perak,1/1/2025,both,65-69,indian,12.6
Perak,1/1/2025,both,65-69,other_citizen,0.4
Perak,1/1/2025,both,65-69,other_noncitizen,0.6
Perak,1/1/2025,both,70-74,bumi_malay,35
Perak,1/1/2025,both,70-74,bumi_other,0.8
Perak,1/1/2025,both,70-74,chinese,32.5
Perak,1/1/2025,both,70-74,indian,9.3
Perak,1/1/2025,both,70-74,other_citizen,0.3
Perak,1/1/2025,both,70-74,other_noncitizen,0.6
Perak,1/1/2025,both,75-79,bumi_malay,20.1
Perak,1/1/2025,both,75-79,bumi_other,0.6
Perak,1/1/2025,both,75-79,chinese,23.9
Perak,1/1/2025,both,75-79,indian,5.6
Perak,1/1/2025,both,75-79,other_citizen,0.2
Perak,1/1/2025,both,75-79,other_noncitizen,0.4
Perak,1/1/2025,both,80-84,bumi_malay,7.8
Perak,1/1/2025,both,80-84,bumi_other,0.4
Perak,1/1/2025,both,80-84,chinese,12.2
Perak,1/1/2025,both,80-84,indian,2.2
Perak,1/1/2025,both,80-84,other_citizen,0.1
Perak,1/1/2025,both,80-84,other_noncitizen,0.2
Perak,1/1/2025,both,85+,bumi_malay,3.9
Perak,1/1/2025,both,85+,bumi_other,0.4
Perak,1/1/2025,both,85+,chinese,7.4
Perak,1/1/2025,both,85+,indian,1.3
Perak,1/1/2025,both,85+,other_citizen,0.1
Perak,1/1/2025,both,85+,other_noncitizen,0.1
Perak,1/1/2025,female,0-4,bumi_malay,53.4
Perak,1/1/2025,female,0-4,bumi_other,2.8
Perak,1/1/2025,female,0-4,chinese,8.3
Perak,1/1/2025,female,0-4,indian,5.8
Perak,1/1/2025,female,0-4,other_citizen,0.3
Perak,1/1/2025,female,0-4,other_noncitizen,0.4
Perak,1/1/2025,female,5-9,bumi_malay,55.2
Perak,1/1/2025,female,5-9,bumi_other,3.1
Perak,1/1/2025,female,5-9,chinese,16.8
Perak,1/1/2025,female,5-9,indian,7.3
Perak,1/1/2025,female,5-9,other_citizen,0.3
Perak,1/1/2025,female,5-9,other_noncitizen,0.4
Perak,1/1/2025,female,10-14,bumi_malay,65.4
Perak,1/1/2025,female,10-14,bumi_other,3.5
Perak,1/1/2025,female,10-14,chinese,21.6
Perak,1/1/2025,female,10-14,indian,10.1
Perak,1/1/2025,female,10-14,other_citizen,0.4
Perak,1/1/2025,female,10-14,other_noncitizen,0.3
Perak,1/1/2025,female,15-19,bumi_malay,58.7
Perak,1/1/2025,female,15-19,bumi_other,3.6
Perak,1/1/2025,female,15-19,chinese,21.2
Perak,1/1/2025,female,15-19,indian,10.5
Perak,1/1/2025,female,15-19,other_citizen,0.3
Perak,1/1/2025,female,15-19,other_noncitizen,0.6
Perak,1/1/2025,female,20-24,bumi_malay,65.2
Perak,1/1/2025,female,20-24,bumi_other,3.5
Perak,1/1/2025,female,20-24,chinese,24.7
Perak,1/1/2025,female,20-24,indian,12.3
Perak,1/1/2025,female,20-24,other_citizen,0.4
Perak,1/1/2025,female,20-24,other_noncitizen,2.4
Perak,1/1/2025,female,25-29,bumi_malay,62
Perak,1/1/2025,female,25-29,bumi_other,5.3
Perak,1/1/2025,female,25-29,chinese,21
Perak,1/1/2025,female,25-29,indian,10.6
Perak,1/1/2025,female,25-29,other_citizen,0.5
Perak,1/1/2025,female,25-29,other_noncitizen,2.7
Perak,1/1/2025,female,30-34,bumi_malay,48.3
Perak,1/1/2025,female,30-34,bumi_other,3.3
Perak,1/1/2025,female,30-34,chinese,15.9
Perak,1/1/2025,female,30-34,indian,9.6
Perak,1/1/2025,female,30-34,other_citizen,0.4
Perak,1/1/2025,female,30-34,other_noncitizen,3.7
Perak,1/1/2025,female,35-39,bumi_malay,49.9
Perak,1/1/2025,female,35-39,bumi_other,3
Perak,1/1/2025,female,35-39,chinese,17
Perak,1/1/2025,female,35-39,indian,9.5
Perak,1/1/2025,female,35-39,other_citizen,0.4
Perak,1/1/2025,female,35-39,other_noncitizen,3.4
Perak,1/1/2025,female,40-44,bumi_malay,50
Perak,1/1/2025,female,40-44,bumi_other,2.6
Perak,1/1/2025,female,40-44,chinese,19.9
Perak,1/1/2025,female,40-44,indian,10.1
Perak,1/1/2025,female,40-44,other_citizen,0.4
Perak,1/1/2025,female,40-44,other_noncitizen,3.2
Perak,1/1/2025,female,45-49,bumi_malay,40.7
Perak,1/1/2025,female,45-49,bumi_other,1.9
Perak,1/1/2025,female,45-49,chinese,20.7
Perak,1/1/2025,female,45-49,indian,10.4
Perak,1/1/2025,female,45-49,other_citizen,0.5
Perak,1/1/2025,female,45-49,other_noncitizen,2.1
Perak,1/1/2025,female,50-54,bumi_malay,34
Perak,1/1/2025,female,50-54,bumi_other,1.5
Perak,1/1/2025,female,50-54,chinese,20.7
Perak,1/1/2025,female,50-54,indian,8.3
Perak,1/1/2025,female,50-54,other_citizen,0.4
Perak,1/1/2025,female,50-54,other_noncitizen,1.3
Perak,1/1/2025,female,55-59,bumi_malay,32.7
Perak,1/1/2025,female,55-59,bumi_other,1.4
Perak,1/1/2025,female,55-59,chinese,20.4
Perak,1/1/2025,female,55-59,indian,7.9
Perak,1/1/2025,female,55-59,other_citizen,0.3
Perak,1/1/2025,female,55-59,other_noncitizen,0.6
Perak,1/1/2025,female,60-64,bumi_malay,33.6
Perak,1/1/2025,female,60-64,bumi_other,1
Perak,1/1/2025,female,60-64,chinese,23.3
Perak,1/1/2025,female,60-64,indian,8.7
Perak,1/1/2025,female,60-64,other_citizen,0.3
Perak,1/1/2025,female,60-64,other_noncitizen,0.4
Perak,1/1/2025,female,65-69,bumi_malay,25.9
Perak,1/1/2025,female,65-69,bumi_other,0.7
Perak,1/1/2025,female,65-69,chinese,19.4
Perak,1/1/2025,female,65-69,indian,7.2
Perak,1/1/2025,female,65-69,other_citizen,0.2
Perak,1/1/2025,female,65-69,other_noncitizen,0.4
Perak,1/1/2025,female,70-74,bumi_malay,19.3
Perak,1/1/2025,female,70-74,bumi_other,0.4
Perak,1/1/2025,female,70-74,chinese,16.9
Perak,1/1/2025,female,70-74,indian,5.3
Perak,1/1/2025,female,70-74,other_citizen,0.2
Perak,1/1/2025,female,70-74,other_noncitizen,0.3
Perak,1/1/2025,female,75-79,bumi_malay,11.5
Perak,1/1/2025,female,75-79,bumi_other,0.3
Perak,1/1/2025,female,75-79,chinese,12.7
Perak,1/1/2025,female,75-79,indian,3.3
Perak,1/1/2025,female,75-79,other_citizen,0.1
Perak,1/1/2025,female,75-79,other_noncitizen,0.3
Perak,1/1/2025,female,80-84,bumi_malay,4.6
Perak,1/1/2025,female,80-84,bumi_other,0.2
Perak,1/1/2025,female,80-84,chinese,6.6
Perak,1/1/2025,female,80-84,indian,1.3
Perak,1/1/2025,female,80-84,other_citizen,0.1
Perak,1/1/2025,female,80-84,other_noncitizen,0.1
Perak,1/1/2025,female,85+,bumi_malay,2.4
Perak,1/1/2025,female,85+,bumi_other,0.2
Perak,1/1/2025,female,85+,chinese,4.3
Perak,1/1/2025,female,85+,indian,0.8
Perak,1/1/2025,female,85+,other_citizen,0.1
Perak,1/1/2025,female,85+,other_noncitizen,0.1
Perak,1/1/2025,male,0-4,bumi_malay,56.7
Perak,1/1/2025,male,0-4,bumi_other,2.9
Perak,1/1/2025,male,0-4,chinese,8.6
Perak,1/1/2025,male,0-4,indian,6
Perak,1/1/2025,male,0-4,other_citizen,0.3
Perak,1/1/2025,male,0-4,other_noncitizen,0.5
Perak,1/1/2025,male,5-9,bumi_malay,59.1
Perak,1/1/2025,male,5-9,bumi_other,3.1
Perak,1/1/2025,male,5-9,chinese,17.3
Perak,1/1/2025,male,5-9,indian,7.6
Perak,1/1/2025,male,5-9,other_citizen,0.3
Perak,1/1/2025,male,5-9,other_noncitizen,0.5
Perak,1/1/2025,male,10-14,bumi_malay,70.2
Perak,1/1/2025,male,10-14,bumi_other,3.5
Perak,1/1/2025,male,10-14,chinese,24.3
Perak,1/1/2025,male,10-14,indian,10.9
Perak,1/1/2025,male,10-14,other_citizen,0.4
Perak,1/1/2025,male,10-14,other_noncitizen,0.3
Perak,1/1/2025,male,15-19,bumi_malay,63.5
Perak,1/1/2025,male,15-19,bumi_other,3.6
Perak,1/1/2025,male,15-19,chinese,24.7
Perak,1/1/2025,male,15-19,indian,11.5
Perak,1/1/2025,male,15-19,other_citizen,0.4
Perak,1/1/2025,male,15-19,other_noncitizen,0.5
Perak,1/1/2025,male,20-24,bumi_malay,69.8
Perak,1/1/2025,male,20-24,bumi_other,3.5
Perak,1/1/2025,male,20-24,chinese,28.2
Perak,1/1/2025,male,20-24,indian,13.3
Perak,1/1/2025,male,20-24,other_citizen,0.3
Perak,1/1/2025,male,20-24,other_noncitizen,19.3
Perak,1/1/2025,male,25-29,bumi_malay,64
Perak,1/1/2025,male,25-29,bumi_other,4.6
Perak,1/1/2025,male,25-29,chinese,21.8
Perak,1/1/2025,male,25-29,indian,10.8
Perak,1/1/2025,male,25-29,other_citizen,0.5
Perak,1/1/2025,male,25-29,other_noncitizen,31.7
Perak,1/1/2025,male,30-34,bumi_malay,50.8
Perak,1/1/2025,male,30-34,bumi_other,3.6
Perak,1/1/2025,male,30-34,chinese,16.4
Perak,1/1/2025,male,30-34,indian,9.4
Perak,1/1/2025,male,30-34,other_citizen,0.6
Perak,1/1/2025,male,30-34,other_noncitizen,31.3
Perak,1/1/2025,male,35-39,bumi_malay,50.6
Perak,1/1/2025,male,35-39,bumi_other,3
Perak,1/1/2025,male,35-39,chinese,16.7
Perak,1/1/2025,male,35-39,indian,9.1
Perak,1/1/2025,male,35-39,other_citizen,0.5
Perak,1/1/2025,male,35-39,other_noncitizen,24.5
Perak,1/1/2025,male,40-44,bumi_malay,50.8
Perak,1/1/2025,male,40-44,bumi_other,2.7
Perak,1/1/2025,male,40-44,chinese,20.5
Perak,1/1/2025,male,40-44,indian,9.7
Perak,1/1/2025,male,40-44,other_citizen,0.4
Perak,1/1/2025,male,40-44,other_noncitizen,16.5
Perak,1/1/2025,male,45-49,bumi_malay,41.2
Perak,1/1/2025,male,45-49,bumi_other,1.9
Perak,1/1/2025,male,45-49,chinese,21.6
Perak,1/1/2025,male,45-49,indian,9.6
Perak,1/1/2025,male,45-49,other_citizen,0.4
Perak,1/1/2025,male,45-49,other_noncitizen,7.2
Perak,1/1/2025,male,50-54,bumi_malay,30.4
Perak,1/1/2025,male,50-54,bumi_other,1.5
Perak,1/1/2025,male,50-54,chinese,19.8
Perak,1/1/2025,male,50-54,indian,6.7
Perak,1/1/2025,male,50-54,other_citizen,0.3
Perak,1/1/2025,male,50-54,other_noncitizen,2.5
Perak,1/1/2025,male,55-59,bumi_malay,28.6
Perak,1/1/2025,male,55-59,bumi_other,1.4
Perak,1/1/2025,male,55-59,chinese,19.8
Perak,1/1/2025,male,55-59,indian,6.4
Perak,1/1/2025,male,55-59,other_citizen,0.2
Perak,1/1/2025,male,55-59,other_noncitizen,0.8
Perak,1/1/2025,male,60-64,bumi_malay,30.1
Perak,1/1/2025,male,60-64,bumi_other,1.1
Perak,1/1/2025,male,60-64,chinese,22.7
Perak,1/1/2025,male,60-64,indian,7
Perak,1/1/2025,male,60-64,other_citizen,0.2
Perak,1/1/2025,male,60-64,other_noncitizen,0.5
Perak,1/1/2025,male,65-69,bumi_malay,22.5
Perak,1/1/2025,male,65-69,bumi_other,0.8
Perak,1/1/2025,male,65-69,chinese,18
Perak,1/1/2025,male,65-69,indian,5.5
Perak,1/1/2025,male,65-69,other_citizen,0.2
Perak,1/1/2025,male,65-69,other_noncitizen,0.3
Perak,1/1/2025,male,70-74,bumi_malay,15.6
Perak,1/1/2025,male,70-74,bumi_other,0.4
Perak,1/1/2025,male,70-74,chinese,15.6
Perak,1/1/2025,male,70-74,indian,4
Perak,1/1/2025,male,70-74,other_citizen,0.2
Perak,1/1/2025,male,70-74,other_noncitizen,0.2
Perak,1/1/2025,male,75-79,bumi_malay,8.6
Perak,1/1/2025,male,75-79,bumi_other,0.3
Perak,1/1/2025,male,75-79,chinese,11.2
Perak,1/1/2025,male,75-79,indian,2.4
Perak,1/1/2025,male,75-79,other_citizen,0.1
Perak,1/1/2025,male,75-79,other_noncitizen,0.2
Perak,1/1/2025,male,80-84,bumi_malay,3.1
